Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
37,1685031064122,25/05/2023 16:11:04,1685034664122,1,25/05/2023 18:11:04,128616,14,task-h78t,,29725914,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,35,Testing,Testing,hvzr65,1,response,GOI_KO_PHAI_TU_02.png,3188.376000000004,3183.1699999999983,3188.376000000004,3188.376000000004,3183.1699999999983,3188.376000000004,1,3188.376000000004,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TU_02.png,,,
38,1685031065168,25/05/2023 16:11:05,1685034665168,1,25/05/2023 18:11:05,128616,14,task-h78t,,29725914,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,36,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,1050.0800000000017,1033.4140000000043,1050.0800000000017,1050.0800000000017,1033.4140000000043,1050.0800000000017,0,1050.0800000000017,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TA_02.png,GOI_KE_STOO_TI_02.png,,GOI_KE_STOO_TI_02.png,,,
39,1685031065177,25/05/2023 16:11:05,1685034665177,1,25/05/2023 18:11:05,128616,14,task-h78t,,29725914,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685031265974,25/05/2023 16:14:25,1685034865974,1,25/05/2023 18:14:25,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685031271539,25/05/2023 16:14:31,1685034871539,1,25/05/2023 18:14:31,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,1,Instructions,Instructions,g2b1f4,1,continue,,5585.254,5568.656,5585.254,5585.254,5568.656,5585.254,1,5585.254,0,0,,Click To Continue,Continue Button,2,object-79,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685031276758,25/05/2023 16:14:36,1685034876758,1,25/05/2023 18:14:36,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,1,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TU_02.png,5237.852999999255,5235.346,5237.852999999255,5237.852999999255,5235.346,5237.852999999255,0,5237.852999999255,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TA_02.png,,,
4,1685031279644,25/05/2023 16:14:39,1685034879644,1,25/05/2023 18:14:39,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,2,Testing,Testing,hvzr65,1,response,GOI_KO_DREE_TU_02.png,2888.8070000000007,2884.665000000001,2888.8070000000007,2888.8070000000007,2884.665000000001,2888.8070000000007,1,2888.8070000000007,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TA_02.png,GOI_KO_DREE_TU_02.png,,GOI_KO_DREE_TU_02.png,,,
5,1685031281414,25/05/2023 16:14:41,1685034881414,1,25/05/2023 18:14:41,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,3,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TI_02.png,1774.6419999999998,1767.2600000000002,1774.6419999999998,1774.6419999999998,1767.2600000000002,1774.6419999999998,1,1774.6419999999998,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TI_02.png,GOI_KE_SNUR_TA_02.png,,GOI_KE_SNUR_TI_02.png,,,
6,1685031282983,25/05/2023 16:14:42,1685034882983,1,25/05/2023 18:14:42,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,4,Testing,Testing,hvzr65,1,response,PAU_KO_PHAI_TI_02.png,1575.981999999627,1567.3900000000012,1575.981999999627,1575.981999999627,1567.3900000000012,1575.981999999627,0,1575.981999999627,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TU_02.png,PAU_KO_PHAI_TI_02.png,,PAU_KO_PHAI_TU_02.png,,,
7,1685031287233,25/05/2023 16:14:47,1685034887233,1,25/05/2023 18:14:47,128616,14,task-h78t,,29726003,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,5,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TI_02.png,4258.891999998508,4251.608999999997,4258.891999998508,4258.891999998508,4251.608999999997,4258.891999998508,0,4258.891999998508,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TI_02.png,PAU_KE_CHOR_TA_02.png,,PAU_KE_CHOR_TA_02.png,,,
