Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
39,1685031048959,25/05/2023 16:10:48,1685034648959,1,25/05/2023 18:10:48,128616,14,task-6umo,,29725908,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685036944047,25/05/2023 17:49:04,1685040544047,1,25/05/2023 19:49:04,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685036949289,25/05/2023 17:49:09,1685040549289,1,25/05/2023 19:49:09,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,1,Instructions,Instructions,g2b1f4,1,continue,,5278.01799999553,5268.067,5278.01799999553,5278.01799999553,5268.067,5278.01799999553,1,5278.01799999553,0,0,,Click To Continue,Continue Button,2,object-79,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685036959673,25/05/2023 17:49:19,1685040559673,1,25/05/2023 19:49:19,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,1,Testing,Testing,hvzr65,1,response,PAU_KO_STOO_TI_02.png,10395.15099999851,10385.712,10395.15099999851,10395.15099999851,10385.712,10395.15099999851,1,10395.15099999851,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_STOO_BLOT.png,PAU_KO_STOO_TU_02.png,PAU_KO_STOO_TI_02.png,,PAU_KO_STOO_TI_02.png,,,
4,1685036979189,25/05/2023 17:49:39,1685040579189,1,25/05/2023 19:49:39,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,2,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,19521.018999999997,19504.346999999998,19521.018999999997,19521.018999999997,19504.346999999998,19521.018999999997,1,19521.018999999997,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TA_02.png,,,
5,1685036982284,25/05/2023 17:49:42,1685040582284,1,25/05/2023 19:49:42,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,3,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TA_02.png,3112.6920000000027,3100.517,3112.6920000000027,3112.6920000000027,3100.517,3112.6920000000027,1,3112.6920000000027,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TI_02.png,PAU_KE_CHOR_TA_02.png,,PAU_KE_CHOR_TA_02.png,,,
6,1685036989132,25/05/2023 17:49:49,1685040589132,1,25/05/2023 19:49:49,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,4,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TI_02.png,6859.974999997023,6851.639000000003,6859.974999997023,6859.974999997023,6851.639000000003,6859.974999997023,0,6859.974999997023,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TU_02.png,,,
7,1685036992644,25/05/2023 17:49:52,1685040592644,1,25/05/2023 19:49:52,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,5,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TU_02.png,3520.43599999851,3517.4270000000033,3520.43599999851,3520.43599999851,3517.4270000000033,3520.43599999851,1,3520.43599999851,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TA_02.png,GOI_KE_DREE_TU_02.png,,GOI_KE_DREE_TU_02.png,,,
8,1685036995668,25/05/2023 17:49:55,1685040595668,1,25/05/2023 19:49:55,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,6,Testing,Testing,hvzr65,1,response,GOI_KO_SNUR_TI_02.png,3026.8089999955264,3017.1959999999963,3026.8089999955264,3026.8089999955264,3017.1959999999963,3026.8089999955264,1,3026.8089999955264,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_SNUR_BLOT.png,GOI_KO_SNUR_TI_02.png,GOI_KO_SNUR_TA_02.png,,GOI_KO_SNUR_TI_02.png,,,
9,1685036998068,25/05/2023 17:49:58,1685040598068,1,25/05/2023 19:49:58,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,7,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TA_02.png,2409.8129999985103,2400.665000000001,2409.8129999985103,2409.8129999985103,2400.665000000001,2409.8129999985103,1,2409.8129999985103,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TA_02.png,PAU_KE_BLAR_TI_02.png,,PAU_KE_BLAR_TA_02.png,,,
10,1685036999484,25/05/2023 17:49:59,1685040599484,1,25/05/2023 19:49:59,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,8,Testing,Testing,hvzr65,1,response,PAU_KO_SNUR_TI_02.png,1424.9479999955292,1416.9570000000022,1424.9479999955292,1424.9479999955292,1416.9570000000022,1424.9479999955292,1,1424.9479999955292,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_SNUR_BLOT.png,PAU_KO_SNUR_TI_02.png,PAU_KO_SNUR_TU_02.png,,PAU_KO_SNUR_TI_02.png,,,
11,1685037000932,25/05/2023 17:50:00,1685040600932,1,25/05/2023 19:50:00,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,9,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,1456.0909999970172,1450.337999999996,1456.0909999970172,1456.0909999970172,1450.337999999996,1456.0909999970172,0,1456.0909999970172,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TU_02.png,GOI_KE_CHOR_TA_02.png,,GOI_KE_CHOR_TU_02.png,,,
12,1685037002717,25/05/2023 17:50:02,1685040602717,1,25/05/2023 19:50:02,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,10,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,1790.252999997021,1783.5050000000047,1790.252999997021,1790.252999997021,1783.5050000000047,1790.252999997021,1,1790.252999997021,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TA_02.png,,,
13,1685037004364,25/05/2023 17:50:04,1685040604364,1,25/05/2023 19:50:04,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,11,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TU_02.png,1653.8479999985066,1650.561999999998,1653.8479999985066,1653.8479999985066,1650.561999999998,1653.8479999985066,1,1653.8479999985066,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TU_02.png,,,
14,1685037006652,25/05/2023 17:50:06,1685040606652,1,25/05/2023 19:50:06,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,12,Testing,Testing,hvzr65,1,response,GOI_KO_PHAI_TI_02.png,2291.5859999955283,2283.722999999998,2291.5859999955283,2291.5859999955283,2283.722999999998,2291.5859999955283,1,2291.5859999955283,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TA_02.png,GOI_KO_PHAI_TI_02.png,,GOI_KO_PHAI_TI_02.png,,,
15,1685037008196,25/05/2023 17:50:08,1685040608196,1,25/05/2023 19:50:08,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,13,Testing,Testing,hvzr65,1,response,PAU_KO_PHAI_TI_02.png,1552.0629999985103,1550.0610000000015,1552.0629999985103,1552.0629999985103,1550.0610000000015,1552.0629999985103,1,1552.0629999985103,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TU_02.png,PAU_KO_PHAI_TI_02.png,,PAU_KO_PHAI_TI_02.png,,,
16,1685037014229,25/05/2023 17:50:14,1685040614229,1,25/05/2023 19:50:14,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,14,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TU_02.png,6034.501999998509,6018.379000000001,6034.501999998509,6034.501999998509,6018.379000000001,6034.501999998509,1,6034.501999998509,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TU_02.png,,,
17,1685037018652,25/05/2023 17:50:18,1685040618652,1,25/05/2023 19:50:18,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,15,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TU_02.png,4439.522999997018,4434.270999999993,4439.522999997018,4439.522999997018,4434.270999999993,4439.522999997018,1,4439.522999997018,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TU_02.png,PAU_KE_CHOR_TI_02.png,,PAU_KE_CHOR_TU_02.png,,,
18,1685037020940,25/05/2023 17:50:20,1685040620940,1,25/05/2023 19:50:20,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,16,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,2293.2519999970245,2283.6240000000107,2293.2519999970245,2293.2519999970245,2283.6240000000107,2293.2519999970245,1,2293.2519999970245,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TA_02.png,,,
19,1685037025045,25/05/2023 17:50:25,1685040625045,1,25/05/2023 19:50:25,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,17,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TA_02.png,4114.127999997014,4100.8719999999885,4114.127999997014,4114.127999997014,4100.8719999999885,4114.127999997014,1,4114.127999997014,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TI_02.png,PAU_KE_STOO_TA_02.png,,PAU_KE_STOO_TA_02.png,,,
20,1685037030446,25/05/2023 17:50:30,1685040630446,1,25/05/2023 19:50:30,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,18,Testing,Testing,hvzr65,1,response,GOI_KO_DREE_TI_02.png,5420.655999995535,5417.787000000011,5420.655999995535,5420.655999995535,5417.787000000011,5420.655999995535,1,5420.655999995535,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TI_02.png,GOI_KO_DREE_TA_02.png,,GOI_KO_DREE_TI_02.png,,,
21,1685037032450,25/05/2023 17:50:32,1685040632450,1,25/05/2023 19:50:32,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,19,Testing,Testing,hvzr65,1,response,PAU_KO_DREE_TI_02.png,2006.368999995524,2000.8600000000006,2006.368999995524,2006.368999995524,2000.8600000000006,2006.368999995524,1,2006.368999995524,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TI_02.png,PAU_KO_DREE_TU_02.png,,PAU_KO_DREE_TI_02.png,,,
22,1685037035103,25/05/2023 17:50:35,1685040635103,1,25/05/2023 19:50:35,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,20,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,2658.5089999955235,2650.1639999999898,2658.5089999955235,2658.5089999955235,2650.1639999999898,2658.5089999955235,0,2658.5089999955235,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TU_02.png,,,
23,1685037036567,25/05/2023 17:50:36,1685040636567,1,25/05/2023 19:50:36,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,21,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TU_02.png,1472.145000000004,1467.395000000004,1472.145000000004,1472.145000000004,1467.395000000004,1472.145000000004,1,1472.145000000004,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TU_02.png,,,
24,1685037038054,25/05/2023 17:50:38,1685040638054,1,25/05/2023 19:50:38,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,22,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,1491.9499999955297,1483.2920000000013,1491.9499999955297,1491.9499999955297,1483.2920000000013,1491.9499999955297,1,1491.9499999955297,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TU_02.png,GOI_KE_PHAI_TA_02.png,,GOI_KE_PHAI_TA_02.png,,,
25,1685037040863,25/05/2023 17:50:40,1685040640863,1,25/05/2023 19:50:40,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,23,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TA_02.png,2816.869999999981,2800.5699999999924,2816.869999999981,2816.869999999981,2800.5699999999924,2816.869999999981,1,2816.869999999981,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TA_02.png,PAU_KE_SNUR_TI_02.png,,PAU_KE_SNUR_TA_02.png,,,
26,1685037042304,25/05/2023 17:50:42,1685040642304,1,25/05/2023 19:50:42,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,24,Testing,Testing,hvzr65,1,response,GOI_KO_CHOR_TI_02.png,1451.0920000000042,1434.0130000000063,1451.0920000000042,1451.0920000000042,1434.0130000000063,1451.0920000000042,1,1451.0920000000042,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TA_02.png,GOI_KO_CHOR_TI_02.png,,GOI_KO_CHOR_TI_02.png,,,
27,1685037044510,25/05/2023 17:50:44,1685040644510,1,25/05/2023 19:50:44,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,25,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TA_02.png,2230.375,2217.126999999993,2230.375,2230.375,2217.126999999993,2230.375,1,2230.375,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TI_02.png,PAU_KE_PHAI_TA_02.png,,PAU_KE_PHAI_TA_02.png,,,
28,1685037045775,25/05/2023 17:50:45,1685040645775,1,25/05/2023 19:50:45,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,26,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,1277.6479999985168,1266.6440000000002,1277.6479999985168,1277.6479999985168,1266.6440000000002,1277.6479999985168,0,1277.6479999985168,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TU_02.png,,,
29,1685037047190,25/05/2023 17:50:47,1685040647190,1,25/05/2023 19:50:47,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,27,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TU_02.png,1426.9039999970264,1417.3010000000068,1426.9039999970264,1426.9039999970264,1417.3010000000068,1426.9039999970264,1,1426.9039999970264,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TU_02.png,,,
30,1685037048262,25/05/2023 17:50:48,1685040648262,1,25/05/2023 19:50:48,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,28,Testing,Testing,hvzr65,1,response,GOI_KO_BLAR_TI_02.png,1081.6029999970197,1066.8479999999981,1081.6029999970197,1081.6029999970197,1066.8479999999981,1081.6029999970197,1,1081.6029999970197,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,GOI,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_BLAR_BLOT.png,GOI_KO_BLAR_TI_02.png,GOI_KO_BLAR_TA_02.png,,GOI_KO_BLAR_TI_02.png,,,
31,1685037050071,25/05/2023 17:50:50,1685040650071,1,25/05/2023 19:50:50,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,29,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TU_02.png,1822.7549999970215,1816.7109999999957,1822.7549999970215,1822.7549999970215,1816.7109999999957,1822.7549999970215,0,1822.7549999970215,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TA_02.png,GOI_KE_DREE_TU_02.png,,GOI_KE_DREE_TA_02.png,,,
32,1685037054455,25/05/2023 17:50:54,1685040654455,1,25/05/2023 19:50:54,128616,14,task-6umo,,29727146,BLIND,8844577,,complete,,646fa93c33dfd6eb405f35f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Singular-Dual Testing,6,Singular-Dual,Singular Dual Testing,30,Testing,Testing,hvzr65,1,response,PAU_KO_CHOR_TI_02.png,4390.244000000006,4384.584000000003,4390.244000000006,4390.244000000006,4384.584000000003,4390.244000000006,1,4390.244000000006,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TU_02.png,PAU_KO_CHOR_TI_02.png,,PAU_KO_CHOR_TI_02.png,,,
