Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
7,1685030811034,25/05/2023 16:06:51,1685034411034,1,25/05/2023 18:06:51,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,4,Training,Training,34efq7,1,response,PAUKE STOOTI!,1914.520000000004,9373.229999999996,9376.30799998212,1914.520000000004,9373.229999999996,9376.30799998212,1,1914.520000000004,7461.787999982116,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TI_01.png,PAU_KE_STOO_TI_02.png,PAUKE STOOTI!,,,,,,,,,
8,1685030823372,25/05/2023 16:07:03,1685034423372,1,25/05/2023 18:07:03,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,5,Training,Training,34efq7,1,response,GOIKE SNURTU!,3113.2119999999995,12336.627000000008,12340.377999994045,3113.2119999999995,12336.627000000008,12340.377999994045,1,3113.2119999999995,9227.165999994046,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
9,1685030843986,25/05/2023 16:07:23,1685034443986,1,25/05/2023 18:07:23,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,6,Training,Training,34efq7,1,response,PAUKE CHORTU!,2280.8380000000034,20610.975999999995,20618.150999999998,2280.8380000000034,20610.975999999995,20618.150999999998,1,2280.8380000000034,18337.312999999995,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TU_01.png,PAU_KE_CHOR_TU_02.png,PAUKE CHORTU!,,,,,,,,,
10,1685030853330,25/05/2023 16:07:33,1685034453330,1,25/05/2023 18:07:33,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,7,Training,Training,34efq7,1,response,PAUKO DREETA!,2064.37000000001,9339.928,9351.175000000003,2064.37000000001,9339.928,9351.175000000003,1,2064.37000000001,7286.804999999993,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TA_01.png,PAU_KO_DREE_TA_02.png,PAUKO DREETA!,,,,,,,,,
11,1685030863284,25/05/2023 16:07:43,1685034463284,1,25/05/2023 18:07:43,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,8,Training,Training,34efq7,1,response,PAUKE SNURTI!,1831.294000000009,9955.809999999998,9964.446999988082,1831.294000000009,9955.809999999998,9964.446999988082,1,1831.294000000009,8133.152999988073,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TI_01.png,PAU_KE_SNUR_TI_02.png,PAUKE SNURTI!,,,,,,,,,
12,1685030873230,25/05/2023 16:07:53,1685034473230,1,25/05/2023 18:07:53,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,9,Training,Training,34efq7,1,response,PAUKE BLARTU!,2364.066000000006,9939.329000000012,9955.036999994045,2364.066000000006,9939.329000000012,9955.036999994045,1,2364.066000000006,7590.970999994039,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TU_01.png,PAU_KE_BLAR_TU_02.png,PAUKE BLARTU!,,,,,,,,,
13,1685030883083,25/05/2023 16:08:03,1685034483083,1,25/05/2023 18:08:03,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,10,Training,Training,34efq7,1,response,GOIKO STOOTA!,1681.388999999981,9855.98699999998,9869.008000005953,1681.388999999981,9855.98699999998,9869.008000005953,1,1681.388999999981,8187.619000005972,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TA_01.png,GOI_KO_STOO_TA_02.png,GOIKO STOOTA!,,,,,,,,,
14,1685030892330,25/05/2023 16:08:12,1685034492330,1,25/05/2023 18:08:12,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,11,Training,Training,34efq7,1,response,GOIKE PHAITU!,2114.226000000024,9256.590000000026,9259.720999994053,2114.226000000024,9256.590000000026,9259.720999994053,1,2114.226000000024,7145.494999994029,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TU_01.png,GOI_KE_PHAI_TU_02.png,GOIKE PHAITU!,,,,,,,,,
15,1685030901420,25/05/2023 16:08:21,1685034501420,1,25/05/2023 18:08:21,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,12,Training,Training,34efq7,1,response,GOIKE CHORTI!,1897.9020000000019,9090.18299999999,9093.431000005949,1897.9020000000019,9090.18299999999,9093.431000005949,1,1897.9020000000019,7195.529000005947,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TI_01.png,GOI_KE_CHOR_TI_02.png,GOIKE CHORTI!,,,,,,,,,
16,1685030913188,25/05/2023 16:08:33,1685034513188,1,25/05/2023 18:08:33,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,13,Training,Training,34efq7,1,response,PAUKO CHORTA!,4378.472000000009,11753.969000000012,11770.447999994038,4378.472000000009,11753.969000000012,11770.447999994038,1,4378.472000000009,7391.975999994029,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TA_01.png,PAU_KO_CHOR_TA_02.png,PAUKO CHORTA!,,,,,,,,,
17,1685030922215,25/05/2023 16:08:42,1685034522215,1,25/05/2023 18:08:42,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,14,Training,Training,34efq7,1,response,PAUKE PHAAITI!,2580.399999999994,9040.212,9043.978999994026,2580.399999999994,9040.212,9043.978999994026,0,2580.399999999994,6463.578999994032,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TI_01.png,PAU_KE_PHAI_TI_02.png,PAUKE PHAITI!,,,,,,,,,
18,1685030925698,25/05/2023 16:08:45,1685034525698,1,25/05/2023 18:08:45,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,14,Training,Training,34efq7,1,response,PAUKE PHAAITI!,2580.399999999994,12522.569999999978,12526.378999999986,2580.399999999994,12522.569999999978,12526.378999999986,0,2580.399999999994,9945.978999999992,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TI_01.png,PAU_KE_PHAI_TI_02.png,PAUKE PHAITI!,,,,,,,,,
19,1685030931002,25/05/2023 16:08:51,1685034531002,1,25/05/2023 18:08:51,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,14,Training,Training,34efq7,1,response,PAUKE PHAITI!,2580.399999999994,17813.975999999995,17830.578999988065,2580.399999999994,17813.975999999995,17830.578999988065,1,2580.399999999994,15250.178999988071,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TI_01.png,PAU_KE_PHAI_TI_02.png,PAUKE PHAITI!,,,,,,,,,
20,1685030943093,25/05/2023 16:09:03,1685034543093,1,25/05/2023 18:09:03,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,15,Training,Training,34efq7,1,response,GOIKE BLARTI!,2780.2969999999914,12103.585999999981,12108.20299998211,2780.2969999999914,12103.585999999981,12108.20299998211,1,2780.2969999999914,9327.905999982118,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TI_01.png,GOI_KE_BLAR_TI_02.png,GOIKE BLARTI!,,,,,,,,,
21,1685030954024,25/05/2023 16:09:14,1685034554024,1,25/05/2023 18:09:14,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,16,Training,Training,34efq7,1,response,GOIKE DREETU!,3129.8889999999956,10921.543000000005,10935.116999982129,3129.8889999999956,10921.543000000005,10935.116999982129,1,3129.8889999999956,7805.227999982133,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TU_01.png,GOI_KE_DREE_TU_02.png,GOIKE DREETU!,,,,,,,,,
22,1685030963297,25/05/2023 16:09:23,1685034563297,1,25/05/2023 18:09:23,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,17,Training,Training,34efq7,1,response,GOIKO SNURTA!,2447.2510000000184,9273.233999999997,9286.373999994044,2447.2510000000184,9273.233999999997,9286.373999994044,1,2447.2510000000184,6839.122999994026,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TA_01.png,GOI_KO_SNUR_TA_02.png,GOIKO SNURTA!,,,,,,,,,
23,1685030973644,25/05/2023 16:09:33,1685034573644,1,25/05/2023 18:09:33,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,18,Training,Training,34efq7,1,response,PAUKE STOOTU!,2763.6570000000065,10355.524000000005,10360.639999994048,2763.6570000000065,10355.524000000005,10360.639999994048,1,2763.6570000000065,7596.982999994041,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TU_01.png,PAU_KE_STOO_TU_02.png,PAUKE STOOTU!,,,,,,,,,
24,1685030984327,25/05/2023 16:09:44,1685034584327,1,25/05/2023 18:09:44,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,19,Training,Training,34efq7,1,response,GOIKO DREETA!,1781.2810000000172,10671.731999999989,10688.115999994043,1781.2810000000172,10671.731999999989,10688.115999994043,1,1781.2810000000172,8906.834999994026,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TA_01.png,GOI_KO_DREE_TA_02.png,GOIKO DREETA!,,,,,,,,,
25,1685030995862,25/05/2023 16:09:55,1685034595862,1,25/05/2023 18:09:55,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,20,Training,Training,34efq7,1,response,GOIKE PHAITI!,1681.3610000000044,11537.514000000025,11551.583999982133,1681.3610000000044,11537.514000000025,11551.583999982133,1,1681.3610000000044,9870.222999982128,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TI_01.png,GOI_KE_PHAI_TI_02.png,GOIKE PHAITI!,,,,,,,,,
26,1685031005729,25/05/2023 16:10:05,1685034605729,1,25/05/2023 18:10:05,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,21,Training,Training,34efq7,1,response,GOIKE CHORTU!,1614.80799999999,9872.637999999977,9880.969999988069,1614.80799999999,9872.637999999977,9880.969999988069,1,1614.80799999999,8266.161999988079,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TU_01.png,GOI_KE_CHOR_TU_02.png,GOIKE CHORTU!,,,,,,,,,
27,1685031016720,25/05/2023 16:10:16,1685034616720,1,25/05/2023 18:10:16,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,22,Training,Training,34efq7,1,response,PAUKE SNURTU!,1981.603000000032,10988.07500000004,10999.331999988091,1981.603000000032,10988.07500000004,10999.331999988091,1,1981.603000000032,9017.72899998806,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TU_01.png,PAU_KE_SNUR_TU_02.png,PAUKE SNURTU!,,,,,,,,,
28,1685031027650,25/05/2023 16:10:27,1685034627650,1,25/05/2023 18:10:27,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,23,Training,Training,34efq7,1,response,PAUKE BLARTI!,2247.6779999999562,10938.225999999966,10941.656999994011,2247.6779999999562,10938.225999999966,10941.656999994011,1,2247.6779999999562,8693.978999994055,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TI_01.png,PAU_KE_BLAR_TI_02.png,PAUKE BLARTI!,,,,,,,,,
29,1685031038163,25/05/2023 16:10:38,1685034638163,1,25/05/2023 18:10:38,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,24,Training,Training,34efq7,1,response,AUKO STOOTA!,2447.2249999999767,10505.280000000028,10516.030999988085,2447.2249999999767,10505.280000000028,10516.030999988085,0,2447.2249999999767,8068.805999988108,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TA_01.png,PAU_KO_STOO_TA_02.png,PAUKO STOOTA!,,,,,,,,,
30,1685031043911,25/05/2023 16:10:43,1685034643911,1,25/05/2023 18:10:43,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,24,Training,Training,34efq7,1,response,PAUKO STOOTA!,2447.2249999999767,16249.065000000002,16263.831000000006,2447.2249999999767,16249.065000000002,16263.831000000006,1,2447.2249999999767,13816.606000000029,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TA_01.png,PAU_KO_STOO_TA_02.png,PAUKO STOOTA!,,,,,,,,,
31,1685031057710,25/05/2023 16:10:57,1685034657710,1,25/05/2023 18:10:57,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,25,Training,Training,34efq7,1,response,PAUKE PHAITU!,1981.1089999999967,13801.650000000023,13813.565999982122,1981.1089999999967,13801.650000000023,13813.565999982122,1,1981.1089999999967,11832.456999982125,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TU_01.png,PAU_KE_PHAI_TU_02.png,PAUKE PHAITU!,,,,,,,,,
32,1685031068924,25/05/2023 16:11:08,1685034668924,1,25/05/2023 18:11:08,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,26,Training,Training,34efq7,1,response,PAUKE DREETI!,3179.850999999966,11221.197999999975,11226.61599999998,3179.850999999966,11221.197999999975,11226.61599999998,1,3179.850999999966,8046.765000000014,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TI_01.png,PAU_KE_DREE_TI_02.png,PAUKE DREETI!,,,,,,,,,
33,1685031076873,25/05/2023 16:11:16,1685034676873,1,25/05/2023 18:11:16,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,27,Training,Training,34efq7,1,response,GOIKO CHORTA!,2147.61599999998,7941.462999999989,7953.717999982124,2147.61599999998,7941.462999999989,7953.717999982124,1,2147.61599999998,5806.101999982144,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,CHOR,_01.png,_02.png,,,,,,,,GOI_KO_CHOR_TA_01.png,GOI_KO_CHOR_TA_02.png,GOIKO CHORTA!,,,,,,,,,
34,1685031086119,25/05/2023 16:11:26,1685034686119,1,25/05/2023 18:11:26,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,28,Training,Training,34efq7,1,response,PAUKO SNURTA!,1781.2399999999907,9239.92200000002,9256.584000000032,1781.2399999999907,9239.92200000002,9256.584000000032,1,1781.2399999999907,7475.344000000041,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KO,SNUR,_01.png,_02.png,,,,,,,,PAU_KO_SNUR_TA_01.png,PAU_KO_SNUR_TA_02.png,PAUKO SNURTA!,,,,,,,,,
35,1685031095327,25/05/2023 16:11:35,1685034695327,1,25/05/2023 18:11:35,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,29,Training,Training,34efq7,1,response,GOIKE BLARTU!,2414.0160000000033,9223.377999999968,9226.632999994035,2414.0160000000033,9223.377999999968,9226.632999994035,1,2414.0160000000033,6812.616999994032,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TU_01.png,GOI_KE_BLAR_TU_02.png,GOIKE BLARTU!,,,,,,,,,
36,1685031106587,25/05/2023 16:11:46,1685034706587,1,25/05/2023 18:11:46,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,30,Training,Training,34efq7,1,response,GOIKE STOOTI!,3146.814000000013,11254.440000000002,11263.754999994067,3146.814000000013,11254.440000000002,11263.754999994067,1,3146.814000000013,8116.940999994054,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TI_01.png,GOI_KE_STOO_TI_02.png,GOIKE STOOTI!,,,,,,,,,
37,1685031117516,25/05/2023 16:11:57,1685034717516,1,25/05/2023 18:11:57,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,31,Training,Training,34efq7,1,response,GOIKO PHAITA!,2563.914000000048,10921.555000000051,10938.215000000026,2563.914000000048,10921.555000000051,10938.215000000026,1,2563.914000000048,8374.300999999978,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TA_01.png,GOI_KO_PHAI_TA_02.png,GOIKO PHAITA!,,,,,,,,,
38,1685031132246,25/05/2023 16:12:12,1685034732246,1,25/05/2023 18:12:12,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,32,Training,Training,34efq7,1,response,GIKE SNURTI!,4028.997999999963,14734.004999999946,14745.959999982093,4028.997999999963,14734.004999999946,14745.959999982093,0,4028.997999999963,10716.96199998213,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TI_01.png,GOI_KE_SNUR_TI_02.png,GOIKE SNURTI!,,,,,,,,,
39,1685031139316,25/05/2023 16:12:19,1685034739316,1,25/05/2023 18:12:19,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,32,Training,Training,34efq7,1,response,GIKE SNURTI!,4028.997999999963,21809.888999999966,21815.859999988053,4028.997999999963,21809.888999999966,21815.859999988053,0,4028.997999999963,17786.86199998809,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TI_01.png,GOI_KE_SNUR_TI_02.png,GOIKE SNURTI!,,,,,,,,,
40,1685031149711,25/05/2023 16:12:29,1685034749711,1,25/05/2023 18:12:29,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,32,Training,Training,34efq7,1,response,GOIKE SNURTI!,4028.997999999963,32198.465999999957,32211.659999999974,4028.997999999963,32198.465999999957,32211.659999999974,1,4028.997999999963,28182.66200000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TI_01.png,GOI_KE_SNUR_TI_02.png,GOIKE SNURTI!,,,,,,,,,
41,1685031160681,25/05/2023 16:12:40,1685034760681,1,25/05/2023 18:12:40,128616,14,task-eg4y,,29725805,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,33,Training,Training,34efq7,1,response,PAUKO BLARTA!,1798.0670000000391,10971.407000000007,10982.993999982136,1798.0670000000391,10971.407000000007,10982.993999982136,1,1798.0670000000391,9184.926999982097,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,BLAR,_01.png,_02.png,,,,,,,,PAU_KO_BLAR_TA_01.png,PAU_KO_BLAR_TA_02.png,PAUKO BLARTA!,,,,,,,,,
