Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
37,1685176821222,27/05/2023 08:40:21,1685180421222,1,27/05/2023 10:40:21,128616,14,task-h78t,,29751693,5a8ad2082a842c0001fce0f2,8853872,,complete,,6471cbd7d985264e933150a7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1080x720,1080x601,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,35,Testing,Testing,hvzr65,1,response,GOI_KO_PHAI_TA_02.png,1944.2799999999988,1933.301999999996,1944.2799999999988,1944.2799999999988,1933.301999999996,1944.2799999999988,0,1944.2799999999988,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TU_02.png,,,
38,1685176824033,27/05/2023 08:40:24,1685180424033,1,27/05/2023 10:40:24,128616,14,task-h78t,,29751693,5a8ad2082a842c0001fce0f2,8853872,,complete,,6471cbd7d985264e933150a7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1080x720,1080x601,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,36,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TI_02.png,2821.7780001907377,2816.6290000000154,2821.7780001907377,2821.7780001907377,2816.6290000000154,2821.7780001907377,1,2821.7780001907377,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TI_02.png,,,
39,1685176824043,27/05/2023 08:40:24,1685180424043,1,27/05/2023 10:40:24,128616,14,task-h78t,,29751693,5a8ad2082a842c0001fce0f2,8853872,,complete,,6471cbd7d985264e933150a7,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1080x720,1080x601,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685176741730,27/05/2023 08:39:01,1685180341730,1,27/05/2023 10:39:01,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685176744529,27/05/2023 08:39:04,1685180344529,1,27/05/2023 10:39:04,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,1,Instructions,Instructions,g2b1f4,1,continue,,3972,3968,3972,3972,3968,3972,1,3972,0,0,,Click To Continue,Continue Button,2,object-79,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685176752133,27/05/2023 08:39:12,1685180352133,1,27/05/2023 10:39:12,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,1,Testing,Testing,hvzr65,1,response,GOI_KO_DREE_TU_02.png,7608,7604,7608,7608,7604,7608,1,7608,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TA_02.png,GOI_KO_DREE_TU_02.png,,GOI_KO_DREE_TU_02.png,,,
4,1685176762007,27/05/2023 08:39:22,1685180362007,1,27/05/2023 10:39:22,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,2,Testing,Testing,hvzr65,1,response,PAU_KO_PHAI_TI_02.png,9878,9877,9878,9878,9877,9878,0,9878,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TU_02.png,PAU_KO_PHAI_TI_02.png,,PAU_KO_PHAI_TU_02.png,,,
5,1685176763404,27/05/2023 08:39:23,1685180363404,1,27/05/2023 10:39:23,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,3,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,1398,1387,1398,1398,1387,1398,0,1398,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TI_02.png,GOI_KE_SNUR_TA_02.png,,GOI_KE_SNUR_TI_02.png,,,
6,1685176765571,27/05/2023 08:39:25,1685180365571,1,27/05/2023 10:39:25,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,4,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TU_02.png,2178,2173,2178,2178,2173,2178,0,2178,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TI_02.png,,,
7,1685176770227,27/05/2023 08:39:30,1685180370227,1,27/05/2023 10:39:30,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,5,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,4661,4645,4661,4661,4645,4661,1,4661,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TA_02.png,,,
8,1685176771706,27/05/2023 08:39:31,1685180371706,1,27/05/2023 10:39:31,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,6,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TA_02.png,1486,1471,1486,1486,1471,1486,1,1486,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TI_02.png,PAU_KE_CHOR_TA_02.png,,PAU_KE_CHOR_TA_02.png,,,
9,1685176773384,27/05/2023 08:39:33,1685180373384,1,27/05/2023 10:39:33,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,7,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TA_02.png,1702,1688,1702,1702,1688,1702,1,1702,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TA_02.png,PAU_KE_BLAR_TI_02.png,,PAU_KE_BLAR_TA_02.png,,,
10,1685176775422,27/05/2023 08:39:35,1685180375422,1,27/05/2023 10:39:35,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,8,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TU_02.png,2052,2038,2052,2052,2038,2052,0,2052,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TI_02.png,PAU_KE_SNUR_TU_02.png,,PAU_KE_SNUR_TI_02.png,,,
11,1685176781444,27/05/2023 08:39:41,1685180381444,1,27/05/2023 10:39:41,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,9,Testing,Testing,hvzr65,1,response,GOI_KO_CHOR_TU_02.png,6035,6033,6035,6035,6033,6035,1,6035,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TU_02.png,GOI_KO_CHOR_TA_02.png,,GOI_KO_CHOR_TU_02.png,,,
12,1685176783099,27/05/2023 08:39:43,1685180383099,1,27/05/2023 10:39:43,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,10,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,1658,1654,1658,1658,1654,1658,0,1658,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
13,1685176784819,27/05/2023 08:39:44,1685180384819,1,27/05/2023 10:39:44,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,11,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TA_02.png,1724,1722,1724,1724,1722,1724,1,1724,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TA_02.png,,,
14,1685176786561,27/05/2023 08:39:46,1685180386561,1,27/05/2023 10:39:46,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,12,Testing,Testing,hvzr65,1,response,PAU_KO_DREE_TI_02.png,1743,1738,1743,1743,1738,1743,0,1743,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TI_02.png,PAU_KO_DREE_TU_02.png,,PAU_KO_DREE_TU_02.png,,,
15,1685176792863,27/05/2023 08:39:52,1685180392863,1,27/05/2023 10:39:52,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,13,Testing,Testing,hvzr65,1,response,GOI_KO_BLAR_TU_02.png,6307,6300,6307,6307,6300,6307,1,6307,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_BLAR_BLOT.png,GOI_KO_BLAR_TA_02.png,GOI_KO_BLAR_TU_02.png,,GOI_KO_BLAR_TU_02.png,,,
16,1685176795558,27/05/2023 08:39:55,1685180395558,1,27/05/2023 10:39:55,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,14,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TA_02.png,2702,2690,2702,2702,2690,2702,1,2702,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TI_02.png,PAU_KE_STOO_TA_02.png,,PAU_KE_STOO_TA_02.png,,,
17,1685176800872,27/05/2023 08:40:00,1685180400872,1,27/05/2023 10:40:00,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,15,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,5326,5314,5326,5326,5314,5326,0,5326,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TI_02.png,GOI_KE_DREE_TA_02.png,,GOI_KE_DREE_TI_02.png,,,
18,1685176805213,27/05/2023 08:40:05,1685180405213,1,27/05/2023 10:40:05,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,16,Testing,Testing,hvzr65,1,response,PAU_KO_CHOR_TI_02.png,4353,4346,4353,4353,4346,4353,0,4353,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TU_02.png,PAU_KO_CHOR_TI_02.png,,PAU_KO_CHOR_TU_02.png,,,
19,1685176806678,27/05/2023 08:40:06,1685180406678,1,27/05/2023 10:40:06,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,17,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,1472,1470,1472,1472,1470,1472,1,1472,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TA_02.png,,,
20,1685176813155,27/05/2023 08:40:13,1685180413155,1,27/05/2023 10:40:13,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,18,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TU_02.png,6479.000000000015,6467,6479.000000000015,6479.000000000015,6467,6479.000000000015,0,6479.000000000015,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TI_02.png,,,
21,1685176814411,27/05/2023 08:40:14,1685180414411,1,27/05/2023 10:40:14,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,19,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,1267,1254,1267,1267,1254,1267,0,1267,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TA_02.png,GOI_KE_CHOR_TI_02.png,,GOI_KE_CHOR_TI_02.png,,,
22,1685176815905,27/05/2023 08:40:15,1685180415905,1,27/05/2023 10:40:15,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,20,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TA_02.png,1507,1505,1507,1507,1505,1507,1,1507,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TA_02.png,PAU_KE_SNUR_TI_02.png,,PAU_KE_SNUR_TA_02.png,,,
23,1685176817435,27/05/2023 08:40:17,1685180417435,1,27/05/2023 10:40:17,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,21,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,1533,1519,1533,1533,1519,1533,1,1533,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TU_02.png,GOI_KE_PHAI_TA_02.png,,GOI_KE_PHAI_TA_02.png,,,
24,1685176819005,27/05/2023 08:40:19,1685180419005,1,27/05/2023 10:40:19,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,22,Testing,Testing,hvzr65,1,response,PAU_KO_BLAR_TI_02.png,1583,1571,1583,1583,1571,1583,0,1583,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_BLAR_BLOT.png,PAU_KO_BLAR_TI_02.png,PAU_KO_BLAR_TU_02.png,,PAU_KO_BLAR_TU_02.png,,,
25,1685176820198,27/05/2023 08:40:20,1685180420198,1,27/05/2023 10:40:20,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,23,Testing,Testing,hvzr65,1,response,GOI_KO_STOO_TU_02.png,1205,1203,1205,1205,1203,1205,1,1205,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,GOI,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_STOO_BLOT.png,GOI_KO_STOO_TU_02.png,GOI_KO_STOO_TA_02.png,,GOI_KO_STOO_TU_02.png,,,
26,1685176821683,27/05/2023 08:40:21,1685180421683,1,27/05/2023 10:40:21,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,24,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TU_02.png,1487,1472,1487,1487,1472,1487,0,1487,0,0,,Click Response,ResponseB,4,object-85,Testing,,4, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TI_02.png,,,
27,1685176823662,27/05/2023 08:40:23,1685180423662,1,27/05/2023 10:40:23,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,25,Testing,Testing,hvzr65,1,response,GOI_KO_SNUR_TU_02.png,1994.0000000000146,1988,1994.0000000000146,1994.0000000000146,1988,1994.0000000000146,1,1994.0000000000146,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_SNUR_BLOT.png,GOI_KO_SNUR_TA_02.png,GOI_KO_SNUR_TU_02.png,,GOI_KO_SNUR_TU_02.png,,,
28,1685176825744,27/05/2023 08:40:25,1685180425744,1,27/05/2023 10:40:25,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,26,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TA_02.png,2088,2072,2088,2088,2072,2088,0,2088,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TI_02.png,GOI_KE_BLAR_TA_02.png,,GOI_KE_BLAR_TI_02.png,,,
29,1685176827430,27/05/2023 08:40:27,1685180427430,1,27/05/2023 10:40:27,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,27,Testing,Testing,hvzr65,1,response,PAU_KO_STOO_TI_02.png,1702,1688,1702,1702,1688,1702,0,1702,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_STOO_BLOT.png,PAU_KO_STOO_TU_02.png,PAU_KO_STOO_TI_02.png,,PAU_KO_STOO_TU_02.png,,,
30,1685176831381,27/05/2023 08:40:31,1685180431381,1,27/05/2023 10:40:31,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,28,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TU_02.png,3965,3960,3965,3965,3960,3965,0,3965,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TU_02.png,PAU_KE_CHOR_TI_02.png,,PAU_KE_CHOR_TI_02.png,,,
31,1685176832581,27/05/2023 08:40:32,1685180432581,1,27/05/2023 10:40:32,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,29,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TA_02.png,1205,1203,1205,1205,1203,1205,1,1205,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TI_02.png,PAU_KE_PHAI_TA_02.png,,PAU_KE_PHAI_TA_02.png,,,
32,1685176833801,27/05/2023 08:40:33,1685180433801,1,27/05/2023 10:40:33,128616,14,task-h78t,,29751713,63eff3ac389f8a4106938c59,8853905,,complete,,6471cdd2c262e778859ca9c7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1426x705,,Singular-Plural Testing,4,Singular-Plural,Singular Plural Testing,30,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,1222,1221,1222,1222,1221,1222,1,1222,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TA_02.png,GOI_KE_DREE_TU_02.png,,GOI_KE_DREE_TA_02.png,,,
