Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
11,1685030515965,25/05/2023 16:01:55,1685034115965,1,25/05/2023 18:01:55,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU,1949.9219999999998,10266.528,10283.194000000001,1949.9219999999998,10266.528,10283.194000000001,0,1949.9219999999998,8333.272,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
12,1685030516298,25/05/2023 16:01:56,1685034116298,1,25/05/2023 18:01:56,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU,1949.9219999999998,10599.848,10616.514000000001,1949.9219999999998,10599.848,10616.514000000001,0,1949.9219999999998,8666.592,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
13,1685030516482,25/05/2023 16:01:56,1685034116482,1,25/05/2023 18:01:56,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU,1949.9219999999998,10783.173999999999,10799.839999999998,1949.9219999999998,10783.173999999999,10799.839999999998,0,1949.9219999999998,8849.917999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
14,1685030618151,25/05/2023 16:03:38,1685034218151,1,25/05/2023 18:03:38,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU,1949.9219999999998,112465.261,112470.856,1949.9219999999998,112465.261,112470.856,0,1949.9219999999998,110520.934,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
15,1685030618617,25/05/2023 16:03:38,1685034218617,1,25/05/2023 18:03:38,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU,1949.9219999999998,112931.909,112936.45600002384,1949.9219999999998,112931.909,112936.45600002384,0,1949.9219999999998,110986.53400002384,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
16,1685030618800,25/05/2023 16:03:38,1685034218800,1,25/05/2023 18:03:38,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU,1949.9219999999998,113115.235,113119.75599997616,1949.9219999999998,113115.235,113119.75599997616,0,1949.9219999999998,111169.83399997615,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
17,1685030620539,25/05/2023 16:03:40,1685034220539,1,25/05/2023 18:03:40,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685030622785,25/05/2023 16:03:42,1685034222785,1,25/05/2023 18:03:42,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,,2205.4470000238416,2199.9120000000003,2205.4470000238416,2205.4470000238416,2199.9120000000003,2205.4470000238416,0,2205.4470000238416,0,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
19,1685030629831,25/05/2023 16:03:49,1685034229831,1,25/05/2023 18:03:49,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU,3549.858,9216.562,9233.228,3549.858,9216.562,9233.228,0,3549.858,5683.369999999999,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
20,1685030632617,25/05/2023 16:03:52,1685034232617,1,25/05/2023 18:03:52,128616,14,task-zgkx,,29725676,5f1079a96859bd070a839b9d,8844159,,complete,,646f93c23477414a6fca259e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1440x900,1440x789,,Singular-Dual Training,3,Singular-Plural,Singular Dual Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU!,3549.858,12033.116,12037.246999976158,3549.858,12033.116,12037.246999976158,1,3549.858,8487.388999976158,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
