Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
3,1685175735434,27/05/2023 08:22:15,1685179335434,1,27/05/2023 10:22:15,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU,7632.715,14532.223000000002,14548.885000000006,7632.715,14532.223000000002,14548.885000000006,0,7632.715,6916.1700000000055,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
4,1685175742014,27/05/2023 08:22:22,1685179342014,1,27/05/2023 10:22:22,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,1,Training,Training,34efq7,1,response,GOIKE SNURTU!,7632.715,21114.779,21131.164,7632.715,21114.779,21131.164,1,7632.715,13498.449,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TU_01.png,GOI_KE_SNUR_TU_02.png,GOIKE SNURTU!,,,,,,,,,
5,1685175749651,27/05/2023 08:22:29,1685179349651,1,27/05/2023 10:22:29,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,2,Training,Training,34efq7,1,response,PAUKE STOOTI,2767.0650000000023,7649.701000000001,7654.697,2767.0650000000023,7649.701000000001,7654.697,0,2767.0650000000023,4887.631999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TI_01.png,PAU_KE_STOO_TI_02.png,PAUKE STOOTI!,,,,,,,,,
6,1685175753802,27/05/2023 08:22:33,1685179353802,1,27/05/2023 10:22:33,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,2,Training,Training,34efq7,1,response,PAUKE STOOTI!,2767.0650000000023,11799.158000000003,11805.697,2767.0650000000023,11799.158000000003,11805.697,1,2767.0650000000023,9038.631999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TI_01.png,PAU_KE_STOO_TI_02.png,PAUKE STOOTI!,,,,,,,,,
7,1685175763579,27/05/2023 08:22:43,1685179363579,1,27/05/2023 10:22:43,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,3,Training,Training,34efq7,1,response,GOIKO BLARTA!,2816.5499999999956,9766.150999999998,9782.639000023839,2816.5499999999956,9766.150999999998,9782.639000023839,1,2816.5499999999956,6966.089000023843,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TA_01.png,GOI_KO_BLAR_TA_02.png,GOIKO BLARTA!,,,,,,,,,
8,1685175773648,27/05/2023 08:22:53,1685179373648,1,27/05/2023 10:22:53,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,4,Training,Training,34efq7,1,response,PAUKE CHORTU!,2782.5650000000023,10065.798000000003,10082.701000000008,2782.5650000000023,10065.798000000003,10082.701000000008,1,2782.5650000000023,7300.136000000006,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TU_01.png,PAU_KE_CHOR_TU_02.png,PAUKE CHORTU!,,,,,,,,,
9,1685175787790,27/05/2023 08:23:07,1685179387790,1,27/05/2023 10:23:07,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,5,Training,Training,34efq7,1,response,GOIKE DREETI!,4099.296000000002,14148.297999999995,14161.789999928471,4099.296000000002,14148.297999999995,14161.789999928471,1,4099.296000000002,10062.493999928469,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TI_01.png,GOI_KE_DREE_TI_02.png,GOIKE DREETI!,,,,,,,,,
10,1685175799074,27/05/2023 08:23:19,1685179399074,1,27/05/2023 10:23:19,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,6,Training,Training,34efq7,1,response,PAUKO PHAITA!,2816.525999999998,11282.548999999999,11297.892000023843,2816.525999999998,11282.548999999999,11297.892000023843,1,2816.525999999998,8481.366000023845,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,PHAI,_01.png,_02.png,,,,,,,,PAU_KO_PHAI_TA_01.png,PAU_KO_PHAI_TA_02.png,PAUKO PHAITA!,,,,,,,,,
11,1685175809110,27/05/2023 08:23:29,1685179409110,1,27/05/2023 10:23:29,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,7,Training,Training,34efq7,1,response,PAUKE BLARTU!,2549.721000000005,10032.608999999997,10049.271999999997,2549.721000000005,10032.608999999997,10049.271999999997,1,2549.721000000005,7499.550999999992,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TU_01.png,PAU_KE_BLAR_TU_02.png,PAUKE BLARTU!,,,,,,,,,
12,1685175820157,27/05/2023 08:23:40,1685179420157,1,27/05/2023 10:23:40,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,8,Training,Training,34efq7,1,response,GOIKO STOOTA!,3099.274000000005,11048.503000000012,11065.064000000013,3099.274000000005,11048.503000000012,11065.064000000013,1,3099.274000000005,7965.790000000008,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TA_01.png,GOI_KO_STOO_TA_02.png,GOIKO STOOTA!,,,,,,,,,
13,1685175830001,27/05/2023 08:23:50,1685179430001,1,27/05/2023 10:23:50,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,9,Training,Training,34efq7,1,response,GOIKE CHORTI!,3149.8389999999927,9849.629,9861.530999976152,3149.8389999999927,9849.629,9861.530999976152,1,3149.8389999999927,6711.691999976159,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TI_01.png,GOI_KE_CHOR_TI_02.png,GOIKE CHORTI!,,,,,,,,,
14,1685175837708,27/05/2023 08:23:57,1685179437708,1,27/05/2023 10:23:57,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,10,Training,Training,34efq7,1,response,PAUKE SNURTI!,2049.652999999991,7699.3110000000015,7715.991000000024,2049.652999999991,7699.3110000000015,7715.991000000024,1,2049.652999999991,5666.3380000000325,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TI_01.png,PAU_KE_SNUR_TI_02.png,PAUKE SNURTI!,,,,,,,,,
15,1685175848025,27/05/2023 08:24:08,1685179448025,1,27/05/2023 10:24:08,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,11,Training,Training,34efq7,1,response,PAUKO DREETA!,3315.872000000003,10331.899000000005,10336.09099997615,3315.872000000003,10331.899000000005,10336.09099997615,1,3315.872000000003,7020.218999976147,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TA_01.png,PAU_KO_DREE_TA_02.png,PAUKO DREETA!,,,,,,,,,
16,1685175857507,27/05/2023 08:24:17,1685179457507,1,27/05/2023 10:24:17,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,12,Training,Training,34efq7,1,response,GOIKE PHAITU!,3333.472999999998,9482.481999999989,9486.892000023829,3333.472999999998,9482.481999999989,9486.892000023829,1,3333.472999999998,6153.41900002383,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TU_01.png,GOI_KE_PHAI_TU_02.png,GOIKE PHAITU!,,,,,,,,,
17,1685175865552,27/05/2023 08:24:25,1685179465552,1,27/05/2023 10:24:25,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,13,Training,Training,34efq7,1,response,GOIKO SNURTA!,2666.902000000002,8032.774000000005,8049.009999928472,2666.902000000002,8032.774000000005,8049.009999928472,1,2666.902000000002,5382.10799992847,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TA_01.png,GOI_KO_SNUR_TA_02.png,GOIKO SNURTA!,,,,,,,,,
18,1685175873641,27/05/2023 08:24:33,1685179473641,1,27/05/2023 10:24:33,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,14,Training,Training,34efq7,1,response,PAUKO CHORTA!,2016.5769999999902,8099.122000000003,8105.136000023835,2016.5769999999902,8099.122000000003,8105.136000023835,1,2016.5769999999902,6088.559000023844,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TA_01.png,PAU_KO_CHOR_TA_02.png,PAUKO CHORTA!,,,,,,,,,
19,1685175879694,27/05/2023 08:24:39,1685179479694,1,27/05/2023 10:24:39,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,15,Training,Training,34efq7,1,response,GOIKE DREETU!,1233.228999999992,6049.685999999987,6059.213999952306,1233.228999999992,6049.685999999987,6059.213999952306,1,1233.228999999992,4825.984999952314,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TU_01.png,GOI_KE_DREE_TU_02.png,GOIKE DREETU!,,,,,,,,,
20,1685175887165,27/05/2023 08:24:47,1685179487165,1,27/05/2023 10:24:47,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,16,Training,Training,34efq7,1,response,PAUKE PHAITI!,1466.7829999999958,7465.792000000016,7479.927999928477,1466.7829999999958,7465.792000000016,7479.927999928477,1,1466.7829999999958,6013.144999928481,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TI_01.png,PAU_KE_PHAI_TI_02.png,PAUKE PHAITI!,,,,,,,,,
21,1685175893141,27/05/2023 08:24:53,1685179493141,1,27/05/2023 10:24:53,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,17,Training,Training,34efq7,1,response,GOIKE BLARTI!,1216.5699999999779,5966.622999999992,5983.394,1216.5699999999779,5966.622999999992,5983.394,1,1216.5699999999779,4766.824000000022,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TI_01.png,GOI_KE_BLAR_TI_02.png,GOIKE BLARTI!,,,,,,,,,
22,1685175900755,27/05/2023 08:25:00,1685179500755,1,27/05/2023 10:25:00,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,18,Training,Training,34efq7,1,response,PAUKE STOOTU!,1466.1229999999923,7632.799999999988,7637.9130000238365,1466.1229999999923,7632.799999999988,7637.9130000238365,1,1466.1229999999923,6171.790000023844,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TU_01.png,PAU_KE_STOO_TU_02.png,PAUKE STOOTU!,,,,,,,,,
23,1685175906872,27/05/2023 08:25:06,1685179506872,1,27/05/2023 10:25:06,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,19,Training,Training,34efq7,1,response,PAUKO STOOTA!,1282.9710000000196,6099.179000000004,6115.706999999995,1282.9710000000196,6099.179000000004,6115.706999999995,1,1282.9710000000196,4832.735999999975,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TA_01.png,PAU_KO_STOO_TA_02.png,PAUKO STOOTA!,,,,,,,,,
24,1685175914087,27/05/2023 08:25:14,1685179514087,1,27/05/2023 10:25:14,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,20,Training,Training,34efq7,1,response,GOIKO DREETA!,1400.0800000000163,7232.322000000015,7237.733999976161,1400.0800000000163,7232.322000000015,7237.733999976161,1,1400.0800000000163,5837.653999976144,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TA_01.png,GOI_KO_DREE_TA_02.png,GOIKO DREETA!,,,,,,,,,
25,1685175920786,27/05/2023 08:25:20,1685179520786,1,27/05/2023 10:25:20,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,21,Training,Training,34efq7,1,response,GOIKE CHORTU!,1533.731999999989,6683.307000000001,6700.135000000009,1533.731999999989,6683.307000000001,6700.135000000009,1,1533.731999999989,5166.40300000002,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TU_01.png,GOI_KE_CHOR_TU_02.png,GOIKE CHORTU!,,,,,,,,,
26,1685175926588,27/05/2023 08:25:26,1685179526588,1,27/05/2023 10:25:26,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,22,Training,Training,34efq7,1,response,PAUKE SNUTRU!,1332.9529999999795,5798.910999999993,5815.568999999989,1332.9529999999795,5798.910999999993,5815.568999999989,0,1332.9529999999795,4482.616000000009,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TU_01.png,PAU_KE_SNUR_TU_02.png,PAUKE SNURTU!,,,,,,,,,
27,1685175928059,27/05/2023 08:25:28,1685179528059,1,27/05/2023 10:25:28,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,22,Training,Training,34efq7,1,response,PAUKE SNUTRU!,1332.9529999999795,7282.486999999994,7294.104999976145,1332.9529999999795,7282.486999999994,7294.104999976145,0,1332.9529999999795,5961.151999976166,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TU_01.png,PAU_KE_SNUR_TU_02.png,PAUKE SNURTU!,,,,,,,,,
28,1685175936226,27/05/2023 08:25:36,1685179536226,1,27/05/2023 10:25:36,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,22,Training,Training,34efq7,1,response,PAUKE SNURTU!,1332.9529999999795,15448.157999999996,15461.204999999987,1332.9529999999795,15448.157999999996,15461.204999999987,1,1332.9529999999795,14128.252000000008,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TU_01.png,PAU_KE_SNUR_TU_02.png,PAUKE SNURTU!,,,,,,,,,
29,1685175941986,27/05/2023 08:25:41,1685179541986,1,27/05/2023 10:25:41,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,23,Training,Training,34efq7,1,response,GOIKE PHAITI!,1383.1089999999967,5766.520999999979,5773.546999999991,1383.1089999999967,5766.520999999979,5773.546999999991,1,1383.1089999999967,4390.437999999995,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TI_01.png,GOI_KE_PHAI_TI_02.png,GOIKE PHAITI!,,,,,,,,,
30,1685175949727,27/05/2023 08:25:49,1685179549727,1,27/05/2023 10:25:49,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,24,Training,Training,34efq7,1,response,PAUKE BLARTI!,1699.7460000000137,7732.569000000018,7748.026000000013,1699.7460000000137,7732.569000000018,7748.026000000013,1,1699.7460000000137,6048.279999999999,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TI_01.png,PAU_KE_BLAR_TI_02.png,PAUKE BLARTI!,,,,,,,,,
31,1685175958313,27/05/2023 08:25:58,1685179558313,1,27/05/2023 10:25:58,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,25,Training,Training,34efq7,1,response,PAUKE PHAITU!,1232.8329999999842,8582.201000000001,8598.369000000006,1232.8329999999842,8582.201000000001,8598.369000000006,1,1232.8329999999842,7365.536000000022,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TU_01.png,PAU_KE_PHAI_TU_02.png,PAUKE PHAITU!,,,,,,,,,
32,1685175964307,27/05/2023 08:26:04,1685179564307,1,27/05/2023 10:26:04,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,26,Training,Training,34efq7,1,response,PAUKE DREETI!,1416.8340000000026,5999.457999999984,6012.755999999994,1416.8340000000026,5999.457999999984,6012.755999999994,1,1416.8340000000026,4595.921999999991,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TI_01.png,PAU_KE_DREE_TI_02.png,PAUKE DREETI!,,,,,,,,,
33,1685175969230,27/05/2023 08:26:09,1685179569230,1,27/05/2023 10:26:09,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,27,Training,Training,34efq7,1,response,GIOKO CHORTA!,1716.994000000006,4916.552000000025,4932.993000000017,1716.994000000006,4916.552000000025,4932.993000000017,0,1716.994000000006,3215.9990000000107,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,CHOR,_01.png,_02.png,,,,,,,,GOI_KO_CHOR_TA_01.png,GOI_KO_CHOR_TA_02.png,GOIKO CHORTA!,,,,,,,,,
34,1685175978145,27/05/2023 08:26:18,1685179578145,1,27/05/2023 10:26:18,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,27,Training,Training,34efq7,1,response,GOIKO CHORTA!,1716.994000000006,13848.775000000023,13852.29800000001,1716.994000000006,13848.775000000023,13852.29800000001,1,1716.994000000006,12135.304000000004,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,CHOR,_01.png,_02.png,,,,,,,,GOI_KO_CHOR_TA_01.png,GOI_KO_CHOR_TA_02.png,GOIKO CHORTA!,,,,,,,,,
35,1685175983793,27/05/2023 08:26:23,1685179583793,1,27/05/2023 10:26:23,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,28,Training,Training,34efq7,1,response,GOIKE STOOTI!,1200.4489999999641,5632.912000000011,5649.131000000052,1200.4489999999641,5632.912000000011,5649.131000000052,1,1200.4489999999641,4448.682000000088,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TI_01.png,GOI_KE_STOO_TI_02.png,GOIKE STOOTI!,,,,,,,,,
36,1685175988236,27/05/2023 08:26:28,1685179588236,1,27/05/2023 10:26:28,128616,14,task-eg4y,,29751435,641de93c4155715ec560fbe1,8853854,,complete,,6471ca6de837dc70eb4e98ba,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1280x720,1280x601,,Dual-Plural Training,6,Dual-Plural,Dual Plural Training,29,Training,Training,34efq7,1,response,GOIKE BLARTU!,1083.2269999999553,4449.534999999974,4461.31099992845,1083.2269999999553,4449.534999999974,4461.31099992845,1,1083.2269999999553,3378.0839999284944,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TU_01.png,GOI_KE_BLAR_TU_02.png,GOIKE BLARTU!,,,,,,,,,
